text,label,num_words,text_processed
"Iraqi vice president looms of imposing the emergency law, Falluja &lt;b&gt;...&lt;/b&gt;. While the American forces are preparing to launch a large- scale attack against Falluja and al-Ramadi, one of the chieftains of Falluja said that contacts are still continuous yesterday between members representing the city #39;s delegation and the interim",World,50,iraqi vice president loom impose emergency law falluja american force prepare launch large scale attack falluja al ramadi chieftain falluja say contact continuous yesterday member represent city delegation interim
"Biometric visa program is a victim of its own success, report says. The State Departments rollout of technology to capture biometric data from visa applicants has progressed more quickly than expected and the department will meet its Sept.",Sci_Tech,38,biometric visa program victim success report say state department rollout technology capture biometric datum visa applicant progress quickly expect department meet sept
"Australia-US Free Trade Agreement takes effect New Year #39;s Day. TONY EASTLEY: After all the long negotiations, politicking, Labor amendments, and controversy, Australia #39;s free trade agreement with the United States will come into force on New Year #39;s Day.",World,40,australia free trade agreement take effect new year day tony eastley long negotiation politick labor amendment controversy australia free trade agreement united states come force new year day
Castro Breaks Knee in Dramatic Public Fall. HAVANA (Reuters) - Cuban President Fidel Castro tripped and shattered a kneecap in a tumble captured on live television that raised new questions about the political future of the communist-run country he has led for 45 years.,World,44,castro break knee dramatic public fall havana cuban president fidel castro trip shatter kneecap tumble capture live television raise new question political future communist run country lead year
Why did sea monsters have long necks?. Scientists working in China have discovered an ancient swimming predator with a neck nearly twice as long as its body. Neck ribs line the reptiles 5.5-foot-long (1.,Sci_Tech,34,sea monster long neck scientist work china discover ancient swimming predator neck nearly twice long body neck rib line reptiles foot long
"A Lebanese test case. It #39;s been a long time since Israelis had anything good to say about the United Nations, but last week something positive finally emerged from Turtle Bay, as the Security Council effectively attacked Syria #39;s occupation of Lebanon.",World,42,lebanese test case long time israelis good united nations week positive finally emerge turtle bay security council effectively attack syria occupation lebanon
"Murdoch: Plans Cable Rival For #39;Disappointing #39; CNBC. Rupert Murdoch, sunny news junkie. After the annual shareholder meeting of Fox Entertainment Group (nyse: FOX - news - people ), Murdoch said he saw a niche for a new cable business news channel that #39;d offer",Business,45,murdoch plan cable rival disappointing cnbc rupert murdoch sunny news junkie annual shareholder meeting fox entertainment group nyse fox news people murdoch say see niche new cable business news channel d offer
"Raptors big men key in ending Jazz win streak. The Utah Jazz knew they were going to lose sometime, they just didn #39;t think it would be to guys named Chris Bosh and Loren Woods.",Sports,35,raptor big man key end jazz win streak utah jazz know go lose didn think guy name chris bosh loren wood
Yankees Believe Devil Rays Should Forfeit Game (Reuters). Reuters - Half of the scheduled doubleheader between the New York Yankees and Tampa Bay was postponed Monday after the Devil Rays had trouble leaving Florida because of Hurricane Frances.,Sports,38,yankee believe devil ray forfeit game half scheduled doubleheader new york yankees tampa bay postpone monday devil ray trouble leave florida hurricane france
"Canada is World Cup champion. When Wayne Gretzky began assembling Team Canada #39;s roster last spring for the World Cup of Hockey, he knew that nothing short of victory would appease a nation that had been stunned by the Americans in 1996.",Sports,42,canada world cup champion wayne gretzky begin assemble team canada roster spring world cup hockey know short victory appease nation stun americans
"Prosecutors summon Yukos lawyer in latest move against the oil giant (Canadian Press). Canadian Press - MOSCOW (AP) - Prosecutors tightened the screws on Yukos on Monday, calling in the oil giant's top in-house lawyer for questioning after searching his office and apartment on the same day the company challenged a freeze on its subsidiaries' bank accounts.",World,57,prosecutor summon yukos lawyer late oil giant canadian press canadian press moscow prosecutor tighten screw yukos monday call oil giant house lawyer question search office apartment day company challenge freeze subsidiary bank account
Putin Gets Duma Nod for Reforms to Boost Power. MOSCOW (Reuters) - Russia's parliament backed on Friday President Vladimir Putin's plan to scrap elections for governors under sweeping political reforms aimed at strengthening his grip on power.,World,37,putin get duma nod reform boost power moscow russia parliament back friday president vladimir putin plan scrap election governor sweeping political reform aim strengthen grip power
"Schwab said to sell capital markets business to UBS. LONDON (CBS.MW) - US stock futures were tracking lower on Monday, indicating expectations for a weaker start despite a couple of anticipated deals.",Business,32,schwab say sell capital market business ubs london cbs mw stock future track lower monday indicate expectation weak start despite couple anticipated deal
"Chavez Pushes Anti-Terrorism Plan After Bomb Attack. CARACAS, Venezuela (Reuters) - Venezuela's President Hugo Chavez pressed for a new anti-terrorism proposal on Saturday after a car bomb killed a top state prosecutor investigating opponents accused of backing a 2002 coup against him.",World,42,chavez push anti terrorism plan bomb attack caracas venezuela venezuela president hugo chavez press new anti terrorism proposal saturday car bomb kill state prosecutor investigate opponent accuse back coup
"Dodgers sign Ledee to two-year deal. The Los Angeles Dodgers signed Ricky Ledee to a two-year contract Monday, giving them a left-handed pinch-hitter and more depth in the outfield.",Sports,29,dodger sign ledee year deal los angeles dodger sign ricky ledee year contract monday give left hand pinch hitter depth outfield
&lt;em&gt;Reg&lt;/em&gt; readers stick it to big tech. &lt;strong&gt;Letters&lt;/strong&gt; And just how long is a piece of string?,Sci_Tech,17,em reg em reader stick big tech strong letter strong long piece string
"Primary race in Cup Chase won by Busch. LOUDON, N.H. -- In a year of sweeping changes for NASCAR, the most notable of which was the process by which its 2004 champion will be determined, Kurt Busch yesterday made it a clean sweep at New Hampshire International Speedway.",Sports,48,primary race cup chase win busch loudon n h year sweeping change nascar notable process champion determine kurt busch yesterday clean sweep new hampshire international speedway
"Hundreds Pay Last Respects to Rafael Eitan. (IsraelNN.com) After 11:00am, the coffin of former IDF Chief of Staff and former Minister of Agriculture Rafael (Raful) Eitan arrived at his home community of Tel Adashim.",World,34,hundred pay respect rafael eitan israelnn coffin idf chief staff minister agriculture rafael raful eitan arrive home community tel adashim
Owen scores again. Michael Owen scored the winner for Real Madrid yesterday to notch his first league goal for the Spanish club. Owen opened his account for Real in the Champions League in midweek when he scored the only goal,Sports,40,owen score michael owen score winner real madrid yesterday notch league goal spanish club owen open account real champion league midweek score goal
Yahoo to Begin Testing FareChase Travel Search (Reuters). Reuters - Internet media company Yahoo Inc. on Tuesday said it would soon begin testing a travel price comparison search engine called FareChase as it further integrates Web search services into its offerings.,Sci_Tech,41,yahoo begin test farechase travel search internet medium company yahoo inc tuesday say soon begin test travel price comparison search engine call farechase integrate web search service offering
"Robbers Kill Two U.S. Citizens in Mexico (AP). AP - Four gunmen abducted three U.S. citizens on a rural highway in southern Mexico, shot and killed two of them and left the third #151; a pregnant woman #151; bound and gagged, authorities said Saturday.",World,44,robber kill citizen mexico gunman abduct citizen rural highway southern mexico shoot kill leave pregnant woman bind gag authority say saturday
"Bush senior: US will work with Blair on Mideast. Prime Minister Tony Blair #39;s call for a new Mideast peace push quot;was heard loud and clear in Washington, quot; former US President George HW Bush said in comments broadcast Sunday.",World,40,bush senior work blair mideast prime minister tony blair new mideast peace push hear loud clear washington president george hw bush say comment broadcast sunday
"Shell, Sinopec launch 187 million dollar service station venture (AFP). AFP - Anglo-Dutch oil giant Royal Dutch/Shell and China Petroleum and Chemical Corp (Sinopec Group) have launched a 187 million dollar service station joint venture, the companies said.",World,38,shell sinopec launch million dollar service station venture anglo dutch oil giant royal dutch shell china petroleum chemical corp sinopec group launch million dollar service station joint venture company say
"IBM Covets Half of China Business Computer Market (Reuters). Reuters - International Business Machines Corp. is reaping the rewards of a decade-long push into China's business computer industry and is eyeing upward of a 50-percent market share, its country head said.",Sci_Tech,41,ibm covet half china business computer market international business machines corp reap reward decade long push china business computer industry eye upward percent market share country head say
"Pushing the UN to act when it must. CONVENED in the wake of the crisis over Iraq, a UN high level panel appointed by Secretary General Kofi Annan Thursday delivered a historic report that leaves",World,35,push un act convene wake crisis iraq un high level panel appoint secretary general kofi annan thursday deliver historic report leave
"Roddick in talks over new coach. Andy Roddick is reportedly close to confirming US Davis Cup assistant Dean Goldfine as his new coach. Roddick ended his 18-month partnership with Brad Gilbert on Monday, and Goldfine admits talks have taken place.",Sports,40,roddick talk new coach andy roddick reportedly close confirm davis cup assistant dean goldfine new coach roddick end month partnership brad gilbert monday goldfine admit talk take place
Smallest 'Earth-like' planet seen. European scientists have discovered what they describe as the smallest Earth-like planet orbiting a star outside of our Solar System.,Sci_Tech,24,small earth like planet see european scientist discover describe small earth like planet orbit star outside solar system
Update 7: WTO Approves Sanctions on US Exports. The World Trade Organization gave the go-ahead Friday for punitive sanctions on US exports from lobsters to industrial equipment because Washington has yet to comply with a two-year-old order to repeal a trade law that uses penalties collected from,Business,47,update wto approve sanction export world trade organization give ahead friday punitive sanction export lobster industrial equipment washington comply year old order repeal trade law use penalty collect
StorageTek Bolsters ILM With Storability Deal. StorageTek said Thursday it has acquired Storability to further strengthen its information lifecycle management software portfolio.,Sci_Tech,22,storagetek bolster ilm storability deal storagetek say thursday acquire storability strengthen information lifecycle management software portfolio
Israeli cleared after gunning down girl. The Israeli army has cleared a commander serving in the southern Gaza town of Rafah of any wrongdoing a few days after he riddled a Palestinian girl #39;s body with bullets.,World,37,israeli clear gun girl israeli army clear commander serve southern gaza town rafah wrongdoing day riddle palestinian girl body bullet
Review panel pleased with Supreme Court choices; Tories criticize procedure (Canadian Press). Canadian Press - OTTAWA (CP) - The first-ever parliamentary panel to review Supreme Court appointments declared Friday it was pleased with the two justices chosen by Prime Minister Paul Martin.,World,42,review panel please supreme court choice torie criticize procedure canadian press canadian press ottawa cp parliamentary panel review supreme court appointment declare friday pleased justice choose prime minister paul martin
Motorola To Develop FOMA Mobile Phone Handset for DoCoMo. DoCoMo previously procured FOMA handsets only from domestic manufacturers. The two companies -- Motorola and DoCoMo -- said they aim to market the new handset from next spring targeting business users.,Sci_Tech,40,motorola develop foma mobile phone handset docomo docomo previously procure foma handset domestic manufacturer company motorola docomo say aim market new handset spring business user
"Irishmen hold sway in Man United future. The future of Manchester United MNU.L , the world #39;s richest soccer club, could be in the hands of two publicity-shy Irishmen who made their money from horse racing.",Sports,36,irishman hold sway man united future future manchester united mnu l world rich soccer club hand publicity shy irishman money horse racing
"Nelson #39;s day left in ruins. He was leading a procession of Olympic shot-putters, thick-bodied, thick-necked men who were about to enter a dirt-floored den of antiquity, and be immersed in history that was as palpable as the crumbling columns and fading marble slabs.",Sports,44,nelson day leave ruin lead procession olympic shot putter thick bodied thick necked man enter dirt floor den antiquity immerse history palpable crumble column fade marble slab
"Outside camp walls, life still treacherous for Darfur refugees. Despite government claims, insecurity remains in western Sudan.",World,17,outside camp wall life treacherous darfur refugee despite government claim insecurity remain western sudan
"Novell patents to protect more than open source. Novell Inc has taken its new stance on software patents in order to protect innovation in the industry as a whole, not just the open source community, according to a European regulator.",Sci_Tech,40,novell patent protect open source novell inc take new stance software patent order protect innovation industry open source community accord european regulator
"New Orleans' Gleason No Saint; Fined by NFL. NEW ORLEANS (Sports Network) - New Orleans' Steve Gleason was fined $5,000 by the NFL on Wednesday for punching the Panthers' Kemp Rasmussen during last Sunday's 32-21 loss to Carolina.",Sports,38,new orleans gleason saint fin nfl new orleans sports network new orleans steve gleason fin nfl wednesday punch panther kemp rasmussen sunday loss carolina
"Giants Topple Padres. Jerome Williams pitches seven strong innings in his first start in two months and San Francisco jumps back into a tie for the wild-card lead by beating San Diego, 4-1.",Sports,33,giant topple padre jerome williams pitch seven strong innings start month san francisco jump tie wild card lead beat san diego
"Pakistan Says It Arrests 'Important' Al Qaeda Men. ISLAMABAD (Reuters) - Pakistani security forces have arrested two important al Qaeda operatives, including an Egyptian and a Saudi national, officials said Wednesday.",World,31,pakistan say arrest important al qaeda man islamabad pakistani security force arrest important al qaeda operative include egyptian saudi national official say wednesday
Briefly: Linux clusters gear up for simulated combat. roundup Plus: Sprint to bake in BlackBerry for businesses...Microsoft ships updated Works...FaceTime pulls in $16 million.,Sci_Tech,24,briefly linux cluster gear simulate combat roundup plus sprint bake blackberry business microsoft ships update work facetime pull million
"Here #39;s to turnaround: Bottoms up. Last. Last. Last. Last. End-of-the-season division snapshots were grim a year ago for the Atlanta Falcons, Jacksonville Jaguars, Detroit Lions and New York Jets.",Sports,30,turnaround bottom end season division snapshot grim year ago atlanta falcon jacksonville jaguar detroit lion new york jet
"Disney, NFL look bad after racy MNF intro. Prepared statements were flying like tickertape Tuesday, in the wake of ABC #39;s racy introductory skit on Monday Night Football.",Sports,28,disney nfl look bad racy mnf intro prepare statement fly like tickertape tuesday wake abc racy introductory skit monday night football
"Washington Station Offers Gas, Snacks and Hydrogen. At an ordinary filling station about a mile east of the Capitol that has the usual selection of regular, premium and diesel at the pumps and chewing gum and soda next",Business,38,washington station offer gas snack hydrogen ordinary filling station mile east capitol usual selection regular premium diesel pump chew gum soda
"Activists ready to frustrate Chile #39;s APEC Summit. George W. Bush, Vladimir Putin, and leaders from other 19 Asian - Pacific nations including China #39;s Hu Jintao and Japan #39;s Junichiro Koizumi are beggining to arrive in Santiago to attend to Chile #39;s APEC summit on Saturday.",World,47,activist ready frustrate chile apec summit george w bush vladimir putin leader asian pacific nation include china hu jintao japan junichiro koizumi beggine arrive santiago attend chile apec summit saturday
"India hikes foreign equity cap for aviation:. India News: New Delhi, Oct 20 : The Indian government Wednesday cleared a proposal to hike foreign investment limit in the domestic civil aviation sector to 49 percent from the existing cap of 40 percent.",Business,42,india hike foreign equity cap aviation india news new delhi oct indian government wednesday clear proposal hike foreign investment limit domestic civil aviation sector percent exist cap percent
"India #39;s ruling Congress party retains power in richest state. BOMBAY : India #39;s Congress-led alliance held onto power in the nation #39;s richest state, Maharashtra, after winning the most seats in assembly elections and dealing a humiliating defeat to the opposition Hindu nationalists.",World,44,india rule congress party retain power rich state bombay india congress lead alliance hold power nation rich state maharashtra win seat assembly election deal humiliating defeat opposition hindu nationalist
"NASA Telescopes Find Dust Rings Around (AP). AP - For the first time, scientists have found rings of dust around planet-bearing stars #151; an important confirmation of theories about how planets form, NASA announced Thursday.",Sci_Tech,35,nasa telescope find dust ring time scientist find ring dust planet bearing star important confirmation theory planet form nasa announce thursday
Ivory Coast Rebel Chief Brands Gbagbo War Criminal (Reuters). Reuters - Ivory Coast's rebel chief said on Thursday he wanted President Laurent Gbagbo charged with war crimes as the West African country's leader called on thousands of foreigners who fled mob violence to return.,World,44,ivory coast rebel chief brand gbagbo war criminal ivory coast rebel chief say thursday want president laurent gbagbo charge war crime west african country leader call thousand foreigner flee mob violence return
"Chelsea and CSKA win, ousted coach Ranieri loses. PARIS: Chelsea beat Porto, Barcelona blew away Shakhtar Donetsk and AC Milan struck twice in the last two minutes to sink Celtic but Russian billionaire Roman Abramovich was the biggest winner of them all.",Sports,42,chelsea cska win oust coach ranieri lose paris chelsea beat porto barcelona blow away shakhtar donetsk ac milan strike twice minute sink celtic russian billionaire roman abramovich big winner
Intel growth not up to expectations. Santa Clara - Semiconductor giant Intel on Tuesday said its third-quarter profit jumped 15 percent from a year ago to $1.9 billion (R12.,Business,29,intel growth expectation santa clara semiconductor giant intel tuesday say quarter profit jump percent year ago billion r
"Wenger has #39;mental problem #39;: Ferguson. Manchester United manager Sir Alex Ferguson has blasted rival Arsene Wenger, accusing him of having a quot;mental problem quot; with striker Ruud van Nistelrooy.",Sports,30,wenger mental problem ferguson manchester united manager sir alex ferguson blast rival arsene wenger accuse have mental problem striker ruud van nistelrooy
Bradley's Appeal Rejected. The Ohio Supreme Court rejects former Indians outfielder Milton Bradley's appeal of a three-day jail sentence he received after driving away from police who were trying to give him a speeding ticket.,Sports,35,bradley appeal reject ohio supreme court reject indians outfielder milton bradley appeal day jail sentence receive drive away police try speed ticket
"Mets: Wright shares spotlight in a wild victory. Art Howe stood behind his desk, looked down at his folded scorecard and scratched his head as he gazed at all the scribblings and crossed-out names that made the card look like a 2-year-old #39;s afternoon art project.",Sports,46,met wright share spotlight wild victory art howe stand desk look folded scorecard scratch head gaze scribbling cross name card look like year old afternoon art project
Did Intel mock up dual Pentium 4 demo?. ANALYST NATHAN BROOKWOOD has raised several questions about a technology announcement Intel made last week on Pentium 4 dual core processors and wonders just what technology was under the hood.,Sci_Tech,38,intel mock dual pentium demo analyst nathan brookwood raise question technology announcement intel week pentium dual core processor wonder technology hood
"Nvidia to put more force behind Intel processors. Graphics chip maker Nvidia on Friday made public plans to create a version of its nForce chipset for Intel processor PCs. That #39;s something Nvidia couldn #39;t legally do in the past, but can now, thanks to a broad patent swap with Intel.",Business,51,nvidia force intel processor graphic chip maker nvidia friday public plan create version nforce chipset intel processor pc nvidia couldn legally past thank broad patent swap intel
"From tiny acorns.... It was far from vintage Arsenal. The swagger and confidence of the opening month of the Premiership campaign was some distance away, but most importantly they began their Champions League campaign with three points.",Sports,37,tiny acorn far vintage arsenal swagger confidence opening month premiership campaign distance away importantly begin champion league campaign point
"Birds Not Being Killed by Wind Farms -Ecologist (Reuters). Reuters - Two major offshore wind farms in Denmark are giving the lie to fears that birds are being killed by flying into the huge vanes of such installations, a conference heard on Thursday.",Sci_Tech,43,bird kill wind farm ecologist major offshore wind farm denmark give lie fear bird kill fly huge vane installation conference hear thursday
"Peace Prize a well-deserved honour. Sometimes what at first seems like a minor change can actually signal major shift in understanding. Last week, Kenyan deputy environment minister Wangari Maathai won the Nobel Peace Prize - a wonderful achievement for two reasons.",World,41,peace prize deserve honour like minor change actually signal major shift understanding week kenyan deputy environment minister wangari maathai win nobel peace prize wonderful achievement reason
"Scientists lift veil on Beagle 3. The team behind the Beagle 2 mission to Mars has unveiled its design for the successor to the British spacecraft. At a London meeting, Colin Pillinger, lead scientist on the previous venture",Sci_Tech,38,scientist lift veil beagle team beagle mission mar unveil design successor british spacecraft london meeting colin pillinger lead scientist previous venture
"Optical technique promises terabyte disks. A novel method of optical data storage could soon be used to hold a terabyte of data on a disk the size of a normal DVD, say researchers at Imperial College London, UK.",Sci_Tech,38,optical technique promise terabyte disk novel method optical datum storage soon hold terabyte datum disk size normal dvd researcher imperial college london uk
"CORRECTED: Berlin Bans Controversial Arab-Islamic Congress. BERLIN (Reuters) - The Berlin state government said Monday it had banned an Arab-Islamic Congress due to be held in the German capital next month to rally support for ""resistance and intifada"" in Iraq and the West Bank and Gaza Strip.",World,47,correct berlin ban controversial arab islamic congress berlin berlin state government say monday ban arab islamic congress hold german capital month rally support resistance intifada iraq west bank gaza strip
"Kazaa to dial up a respectable living. Kazaa, the internet site which attracted the fury of the music industry by allowing users to download tunes for free, has ventured into the telecoms sector.",Sci_Tech,33,kazaa dial respectable living kazaa internet site attract fury music industry allow user download tune free venture telecom sector
"Bush Tries to Help Break N.Irish Peace Deadlock (Reuters). Reuters - President Bush tried to help break a deadlock in the Northern Ireland peace process on Friday, telephoning Protestant leader Ian Paisley as negotiations ground on in London and Belfast.",World,40,bush try help break n irish peace deadlock president bush try help break deadlock northern ireland peace process friday telephone protestant leader ian paisley negotiation ground london belfast
Iran delivers #39;strategic missile #39;. TEHERAN - Iran added one more missile to its military arsenal and the defence minister said on Saturday his country was ready to confront any external threat.,World,32,iran deliver strategic missile teheran iran add missile military arsenal defence minister say saturday country ready confront external threat
"432-Year Search: Lost Star Found (SPACE.com). SPACE.com - Danish astronomer Tycho Brahe spotted a new star in the sky on Nov. 11, 1572, and astronomers have been trying ever since to figure out exactly what happened. The case appeared to be solved last week.",Sci_Tech,44,year search lose star find space space danish astronomer tycho brahe spot new star sky nov astronomer try figure exactly happen case appear solve week
"Dolphins on verge of trading Ogunleye to Bears. The Miami Dolphins have agreed to trade defensive end Adewale Ogunleye to the Chicago Bears for wide receiver Marty Booker and a 2005 third-round pick, if agent Drew Rosenhaus can work out a new contract for Ogunleye by 7 pm Saturday, according to a",Sports,52,dolphin verge trade ogunleye bear miami dolphin agree trade defensive end adewale ogunleye chicago bear wide receiver marty booker round pick agent draw rosenhau work new contract ogunleye pm saturday accord
"Oil price at new record of above $54 pb; Brent crosses $51 pb. NEW YORK, October 12 (newratings.com) - World crude oil prices continued their upward rally today above $54 per barrel, rising to new record high levels for the sixth consecutive day.",Business,43,oil price new record pb brent cross pb new york october newratings world crude oil price continue upward rally today barrel rise new record high level sixth consecutive day
"Palestinian Delegation to Visit Comatose Arafat. PARIS (Reuters) - Yasser Arafat slipped deeper into a coma overnight and his health worsened, a doctor treating him said on Tuesday before Palestinian officials arrived at a French military hospital for a visit Arafat's wife adamantly opposed.",World,44,palestinian delegation visit comatose arafat paris yasser arafat slip deeply coma overnight health worsen doctor treat say tuesday palestinian official arrive french military hospital visit arafat wife adamantly oppose
"IBM to Expand Data Centers Across World. SAN FRANCISCO (Reuters) - IBM is expanding and adding new technology to 11 of its data centers in North America, Europe and Asia to meet growing demand and rolled out new services to customers, the world's largest computer company said late on Thursday.",Business,50,ibm expand data center world san francisco ibm expand add new technology data center north america europe asia meet grow demand roll new service customer world large computer company say late thursday
"Jailed Palestinian won #39;t run for leadership. RAMALLAH, WEST BANK - A Palestinian serving five life sentences in an Israeli jail will drop out of the race to replace former leader Yasser Arafat, he indicated in a statement on Sunday.",World,40,jail palestinian win run leadership ramallah west bank palestinian serve life sentence israeli jail drop race replace leader yasser arafat indicate statement sunday
Delta Air Reaches Deal on Pilot Retirements. ATLANTA -- Delta Air Lines (DAL) and its pilots union reached a tentative agreement that allows the struggling airline to temporarily bring back recently retired pilots to the cockpit to avert staffing shortages which the company has warned could force it,Business,48,delta air reach deal pilot retirement atlanta delta air line dal pilot union reach tentative agreement allow struggle airline temporarily bring recently retire pilot cockpit avert staffing shortage company warn force
"Unusual Number of Storms Hit Land in Florida. An unusual number of storms have made landfall in Florida in the last month, and the hurricane season is only halfway through. But experts say there is no easy answer for the run of bad luck other than the fact that the law of averages may be catching up with the state after several relatively calm hurricane seasons.",Sci_Tech,66,unusual number storm hit land florida unusual number storm landfall florida month hurricane season halfway expert easy answer run bad luck fact law average catch state relatively calm hurricane season
Intel having a hard time competing with AMD. Recent months have seen AMD taking an upper hand over Intel in the chip market. And the latest news is another new indication that Intel is struggling to keep up with the pace they once spearheaded.,Sci_Tech,44,intel have hard time compete amd recent month see amd take upper hand intel chip market late news new indication intel struggle pace spearhead
"IAEA chief hopes Iran suspend enrichment process. The International Atomic Energy Agency (IAEA) head, Mohammad ElBaradei, on Monday expressed his hope that suspension of uranium enrichment will be included in the preliminary Iran-EU agreement.",World,34,iaea chief hope iran suspend enrichment process international atomic energy agency iaea head mohammad elbaradei monday express hope suspension uranium enrichment include preliminary iran eu agreement
North Korea Demands Change in US Policy. North Korea said today it could resume six-nation talks on its nuclear weapons programmes if the US agrees to change its policy toward the communist state.,World,33,north korea demand change policy north korea say today resume nation talk nuclear weapon programme agree change policy communist state
"Computer Experts Vie in Hacking Contest (AP). AP - Armed with laptops, modems, hard disk drives and sandwiches, 12 computer experts hunkered down Friday for a seven-hour contest to find the best hacker in tech-savvy Singapore.",Sci_Tech,36,computer expert vie hacking contest arm laptop modem hard disk drive sandwich computer expert hunker friday seven hour contest find good hacker tech savvy singapore
Gbagbo says France backs Ivory Coast rebels. Ivory Coast President Laurent Gbagbo accused France on Monday of backing his rebel opponents and compared its military behaviour in his country to the 1968 Soviet invasion of Czechoslovakia.,World,36,gbagbo say france back ivory coast rebels ivory coast president laurent gbagbo accuse france monday back rebel opponent compare military behaviour country soviet invasion czechoslovakia
"Palestinian killed, 35 houses razed in Gaza. GAZA CITY: The Israeli army killed one Palestinian in an air raid and demolished at least 35 houses in the Gaza Strip on Saturday as Israel shut down for Judaisms most solemn day of Yom Kippur.",World,43,palestinian kill house raze gaza gaza city israeli army kill palestinian air raid demolish house gaza strip saturday israel shut judaism solemn day yom kippur
Siemens Unveils Cordless Phones For Skype Users. VoIP provider Skype has teamed up with Siemens Communications to offer cordless phones in a move that gives Skype users the ability to drop their headsets and use Siemens phones for free Web telephoning.,Sci_Tech,41,siemens unveil cordless phone skype user voip provider skype team siemen communication offer cordless phone give skype user ability drop headset use siemen phone free web telephoning
"Dutch Charge 7 Muslim Men in Killing of a Critic of Islam. Seven Islamic militants were charged here on Friday with terrorist-related activities in connection with the killing of the Dutch filmmaker Theo van Gogh, Amsterdam #39;s public prosecutor said.",World,40,dutch charge muslim man killing critic islam seven islamic militant charge friday terrorist relate activity connection killing dutch filmmaker theo van gogh amsterdam public prosecutor say
"Mexicans cement 2.3bn RMC bid. RMC, the troubled UK building materials group, was swallowed up for 2.3bn yesterday by the world #39;s third-biggest cement producer, Cemex of Mexico.",Business,28,mexicans cement bn rmc bid rmc troubled uk building material group swallow bn yesterday world big cement producer cemex mexico
"Inputs are dangerous. Well, it #39;s quot;Patch Day Tuesday quot; again, and Microsoft just released another raft of security bulletins. We got ten bulletins this time, but that amounts to something upwind of 20 separate vulnerabilities",Sci_Tech,36,input dangerous patch day tuesday microsoft release raft security bulletin get bulletin time amount upwind separate vulnerability
"Dodgers 7, Giants 3. Steve Finley #39;s grand slam capped a seven-run rally in the bottom of the ninth inning and Los Angeles won the NL West, beating the San Francisco Giants 7-3 Saturday.",Sports,34,dodgers giants steve finley grand slam cap seven run rally ninth inning los angeles win nl west beat san francisco giants saturday
Screen shots: Election night gadgets. Among the devices used was a futuristic plasma monitor designed by three technology companies specifically for CBS.,Sci_Tech,22,screen shot election night gadget device futuristic plasma monitor design technology company specifically cbs
"India court orders new bids for TV rights sale. BOMBAY: Indian cricket #39;s record sale of television rights for $308-million was put on hold yesterday after a court proposed a re-bid following objections from the sports network which missed out, a report said.",Sports,43,india court order new bid tv right sale bombay indian cricket record sale television right million hold yesterday court propose bid follow objection sport network miss report say
"South Africa pushes ahead with its bid for a GP. South Africa is progressing with its plans to host a round of the F1 World Championship from 2007 onwards. South Africa last held a F1 grand prix in 1993, which was won by Alain Prost, and is now keen to return to the F1 fold.",Sports,55,south africa push ahead bid gp south africa progress plan host round f world championship onwards south africa hold f grand prix win alain prost keen return f fold
"Killing of Filmmaker Yields Indictments in Netherlands. Description: Dutch authorities have indicted seven people in murder of a provocative filmmaker. Theo Van Gogh made films critical of Islamic violence against women and insulted Christians, Jews and others.",World,37,killing filmmaker yield indictment netherlands description dutch authority indict seven people murder provocative filmmaker theo van gogh film critical islamic violence woman insult christians jews
Voters lured to neo-Nazi parties in German elections. NEO-NAZI parties made sweeping gains in vital regional elections in Germany last night to further tarnish the countrys image and plunge Chancellor Gerhard Schrders ruling coalition party into fresh crisis.,World,38,voter lure neo nazi party german election neo nazi party sweeping gain vital regional election germany night tarnish countrys image plunge chancellor gerhard schrder rule coalition party fresh crisis
ATI Technologies boosts outlook after Q4 profit almost triples to &lt;b&gt;...&lt;/b&gt;. TORONTO (CP) - Graphics chip maker ATI Technologies Inc. is boosting its outlook well above analysts #39; estimates after a strong fiscal fourth quarter in which profit almost tripled and revenue soared 50 per cent.,Business,46,ati technology boost outlook q profit triple toronto cp graphics chip maker ati technologies inc boost outlook analyst estimate strong fiscal fourth quarter profit triple revenue soar cent
Blue Jays Defeat Devil Rays 9-7 (AP). AP - Vernon Wells homered in Toronto's five-run third inning and the Blue Jays beat the Tampa Devil Rays 9-7 on Sunday.,Sports,29,blue jay defeat devil ray vernon wells homer toronto run inning blue jay beat tampa devil ray sunday
"Memphis Re-Signs Gasol to Multi-Year Deal. MEMPHIS, Tenn. (Sports Network) - The Memphis Grizzlies signed All-Star forward Pau Gasol to a multi-year contract on Friday. Terms of the deal were not announced.",Sports,32,memphis sign gasol multi year deal memphis tenn sport network memphis grizzly sign star forward pau gasol multi year contract friday term deal announce
"Yahoo to Begin Testing Desktop Search in January (Reuters). Reuters - Yahoo Inc. said on Thursday it will begin testing a free desktop search service in early January, following rivals hoping to extend the reach of wildly profitable search-related advertising.",Sci_Tech,40,yahoo begin test desktop search january yahoo inc say thursday begin test free desktop search service early january follow rival hop extend reach wildly profitable search relate advertising
"Arafat #39;s succession turns into power struggle. ISN SECURITY WATCH (15/11/04) - The new head of the Palestinian Liberation Organization (PLO), Mahmoud Abbas, escaped unharmed Sunday when militants burst into a mourning tent for the late Yasser Arafat firing assault rifles, killing two security guards",World,45,arafat succession turn power struggle isn security watch new head palestinian liberation organization plo mahmoud abbas escape unharmed sunday militant burst mourning tent late yasser arafat fire assault rifle kill security guard
